ÈÕÆÚ,¹ÉÆ±
20190311,"	600996"
20190311,"	601012"
20190311,"	601018"
20190311,"	601066"
20190311,"	601179"
20190311,"	601216"
20190311,"	601228"
20190311,"	601298"
20190311,"	601319"
20190311,"	601598"
20190311,"	601607"
20190311,"	601608"
20190311,"	601615"
20190311,"	601727"
20190311,"	601811"
20190311,"	601880"
20190311,"	603000"
20190311,"	603369"
20190311,"	603444"
20190311,"	603556"
20190311,"	603569"
20190312,"	000400"
20190312,"	000686"
20190312,"	000839"
20190312,"	000876"
20190312,"	000990"
20190312,"	002131"
20190312,"	002147"
20190312,"	002174"
20190312,"	002250"
20190312,"	002299"
20190312,"	002308"
20190312,"	002371"
20190312,"	002385"
20190312,"	002400"
20190312,"	002437"
20190312,"	002450"
20190312,"	002468"
20190312,"	002477"
20190312,"	002505"
20190312,"	002512"
20190312,"	002555"
20190312,"	002558"
20190312,"	002573"
20190312,"	002624"
20190312,"	002818"
20190312,"	300033"
20190312,"	300134"
20190312,"	300159"
20190312,"	300257"
20190312,"	300324"
20190312,"	600021"
20190312,"	600022"
20190312,"	600037"
20190312,"	600050"
20190312,"	600086"
20190312,"	600118"
20190312,"	600155"
20190312,"	600312"
20190312,"	600373"
20190312,"	600390"
20190312,"	600406"
20190312,"	600460"
20190312,"	600536"
20190312,"	600570"
20190312,"	600637"
20190312,"	600640"
20190312,"	600660"
20190312,"	600699"
20190312,"	600795"
20190312,"	600895"
20190312,"	600903"
20190312,"	600909"
20190312,"	600917"
20190312,"	600958"
20190312,"	600959"
20190312,"	600985"
20190312,"	600996"
20190312,"	601020"
20190312,"	601068"
20190312,"	601138"
20190312,"	601155"
20190312,"	601162"
20190312,"	601179"
20190312,"	601212"
20190312,"	601225"
20190312,"	601231"
20190312,"	601311"
20190312,"	601360"
20190312,"	601598"
20190312,"	601601"
20190312,"	601608"
20190312,"	601611"
20190312,"	601615"
20190312,"	601800"
20190312,"	601811"
20190312,"	601828"
20190312,"	601838"
20190312,"	601878"
20190312,"	601888"
20190312,"	601928"
20190312,"	601966"
20190312,"	601969"
20190312,"	601985"
20190312,"	601992"
20190312,"	603000"
20190312,"	603160"
20190312,"	603169"
20190312,"	603198"
20190312,"	603228"
20190312,"	603233"
20190312,"	603444"
20190312,"	603486"
20190312,"	603556"
20190312,"	603569"
20190312,"	603658"
20190312,"	603766"
20190312,"	603799"
20190312,"	603816"
20190312,"	603885"
20190312,"	603888"
20190312,"	603986"
20190313,"	000066"
20190313,"	000536"
20190313,"	000727"
20190313,"	000728"
20190313,"	000839"
20190313,"	000876"
20190313,"	000990"
20190313,"	002147"
20190313,"	002195"
20190313,"	002273"
20190313,"	002285"
20190313,"	002299"
20190313,"	002368"
20190313,"	002385"
20190313,"	002437"
20190313,"	002439"
20190313,"	002450"
20190313,"	002517"
20190313,"	002642"
20190313,"	002831"
20190313,"	002916"
20190313,"	300002"
20190313,"	300017"
20190313,"	300113"
20190313,"	300134"
20190313,"	300168"
20190313,"	300266"
20190313,"	300287"
20190313,"	300324"
20190313,"	600064"
20190313,"	600100"
20190313,"	600118"
20190313,"	600157"
20190313,"	600240"
20190313,"	600376"
20190313,"	600406"
20190313,"	600460"
20190313,"	600536"
20190313,"	600588"
20190313,"	600614"
20190313,"	600633"
20190313,"	600640"
20190313,"	600703"
20190313,"	600718"
20190313,"	600748"
20190313,"	600839"
20190313,"	600848"
20190313,"	600862"
20190313,"	600879"
20190313,"	600895"
20190313,"	600908"
20190313,"	600959"
20190313,"	600999"
20190313,"	601018"
20190313,"	601128"
20190313,"	601212"
20190313,"	601216"
20190313,"	601229"
20190313,"	601298"
20190313,"	601598"
20190313,"	601608"
20190313,"	601615"
20190313,"	601788"
20190313,"	601869"
20190313,"	603000"
20190313,"	603019"
20190313,"	603077"
20190313,"	603259"
20190313,"	603369"
20190313,"	603501"
20190313,"	603556"
20190313,"	603568"
20190313,"	603659"
20190313,"	603833"
20190313,"	603866"
20190313,"	603888"
20190313,"	603939"
20190313,"	603986"
20190314,"	000587"
20190314,"	000630"
20190314,"	000723"
20190314,"	000727"
20190314,"	000728"
20190314,"	000813"
20190314,"	000839"
20190314,"	000876"
20190314,"	000969"
20190314,"	000990"
20190314,"	002118"
20190314,"	002131"
20190314,"	002147"
20190314,"	002195"
20190314,"	002252"
20190314,"	002285"
20190314,"	002299"
20190314,"	002373"
20190314,"	002437"
20190314,"	002450"
20190314,"	002477"
20190314,"	002503"
20190314,"	002505"
20190314,"	002512"
20190314,"	002517"
20190314,"	002555"
20190314,"	002642"
20190314,"	002665"
20190314,"	002699"
20190314,"	002920"
20190314,"	300257"
20190314,"	300287"
20190314,"	300324"
20190314,"	600053"
20190314,"	600064"
20190314,"	600086"
20190314,"	600115"
20190314,"	600122"
20190314,"	600157"
20190314,"	600171"
20190314,"	600406"
20190314,"	600460"
20190314,"	600486"
20190314,"	600572"
20190314,"	600614"
20190314,"	600649"
20190314,"	600745"
20190314,"	600748"
20190314,"	600751"
20190314,"	600770"
20190314,"	600787"
20190314,"	600839"
20190314,"	600848"
20190314,"	600862"
20190314,"	601212"
20190314,"	601311"
20190314,"	601608"
20190314,"	601615"
20190314,"	601811"
20190314,"	603000"
20190314,"	603866"
20190314,"	603888"
20190315,"	000536"
20190315,"	000723"
20190315,"	000860"
20190315,"	000961"
20190315,"	002002"
20190315,"	002147"
20190315,"	002450"
20190315,"	002482"
20190315,"	300058"
20190315,"	600026"
20190315,"	600339"
20190315,"	600478"
20190315,"	600521"
20190315,"	600536"
20190315,"	600557"
20190315,"	600611"
20190315,"	600618"
20190315,"	600649"
20190315,"	600748"
20190315,"	600848"
20190315,"	600895"
20190315,"	601155"
20190315,"	601615"
20190315,"	601678"
20190315,"	601777"
20190315,"	603000"
20190315,"	603369"
20190315,"	603377"
20190318,"	000006"
20190318,"	000066"
20190318,"	000425"
20190318,"	000568"
20190318,"	000596"
20190318,"	000671"
20190318,"	000703"
20190318,"	000723"
20190318,"	000732"
20190318,"	000813"
20190318,"	000858"
20190318,"	000860"
20190318,"	000969"
20190318,"	000990"
20190318,"	000998"
20190318,"	002002"
20190318,"	002044"
20190318,"	002051"
20190318,"	002249"
20190318,"	002250"
20190318,"	002302"
20190318,"	002450"
20190318,"	002493"
20190318,"	002714"
20190318,"	300146"
20190318,"	600086"
20190318,"	600166"
20190318,"	600259"
20190318,"	600325"
20190318,"	600346"
20190318,"	600366"
20190318,"	600383"
20190318,"	600478"
20190318,"	600518"
20190318,"	600614"
20190318,"	600895"
20190318,"	600970"
20190318,"	601066"
20190318,"	601068"
20190318,"	601678"
20190318,"	601777"
20190318,"	603369"
20190319,"	000066"
20190319,"	000503"
20190319,"	000723"
20190319,"	000732"
20190319,"	000990"
20190319,"	002013"
20190319,"	002147"
20190319,"	002176"
20190319,"	002195"
20190319,"	002366"
20190319,"	002437"
20190319,"	002450"
20190319,"	002477"
20190319,"	300257"
20190319,"	300316"
20190319,"	600086"
20190319,"	600410"
20190319,"	600536"
20190319,"	600585"
20190319,"	600862"
20190319,"	600875"
20190319,"	601106"
20190319,"	601198"
20190319,"	601611"
20190319,"	601678"
20190319,"	601985"
20190319,"	603000"
20190319,"	603169"
20190319,"	603444"
20190320,"	000066"
20190320,"	000503"
20190320,"	000563"
20190320,"	000750"
20190320,"	000877"
20190320,"	000990"
20190320,"	002118"
20190320,"	002147"
20190320,"	002195"
20190320,"	002202"
20190320,"	002302"
20190320,"	002450"
20190320,"	002477"
20190320,"	600151"
20190320,"	600339"
20190320,"	600545"
20190320,"	601098"
20190320,"	601678"
20190320,"	603169"
20190321,"	000009"
20190321,"	000021"
20190321,"	000066"
20190321,"	000156"
20190321,"	000503"
20190321,"	000563"
20190321,"	000727"
20190321,"	000750"
20190321,"	000813"
20190321,"	000826"
20190321,"	000839"
20190321,"	000877"
20190321,"	000990"
20190321,"	002118"
20190321,"	002191"
20190321,"	002195"
20190321,"	002302"
20190321,"	002354"
20190321,"	002384"
20190321,"	002673"
20190321,"	300002"
20190321,"	300033"
20190321,"	300055"
20190321,"	300156"
20190321,"	300182"
20190321,"	600037"
20190321,"	600053"
20190321,"	600155"
20190321,"	600158"
20190321,"	600410"
20190321,"	600460"
20190321,"	600536"
20190321,"	600572"
20190321,"	600637"
20190321,"	600664"
20190321,"	600959"
20190321,"	600996"
20190321,"	601068"
20190321,"	601212"
20190321,"	601326"
20190321,"	601608"
20190321,"	603000"
20190321,"	603169"
20190321,"	603569"
20190321,"	603888"
20190322,"	000021"
20190322,"	000100"
20190322,"	000156"
20190322,"	000625"
20190322,"	000826"
20190322,"	000990"
20190322,"	002118"
20190322,"	002147"
20190322,"	002191"
20190322,"	002250"
20190322,"	002422"
20190322,"	002440"
20190322,"	002450"
20190322,"	002589"
20190322,"	002707"
20190322,"	300002"
20190322,"	300142"
20190322,"	600006"
20190322,"	600064"
20190322,"	600098"
20190322,"	600138"
20190322,"	600352"
20190322,"	600639"
20190322,"	600648"
20190322,"	600663"
20190322,"	600745"
20190322,"	600867"
20190322,"	601000"
20190322,"	601326"
20190322,"	601718"
20190322,"	601969"
20190322,"	603169"
20190322,"	603569"
20190325,"	000021"
20190325,"	000100"
20190325,"	000519"
20190325,"	000547"
20190325,"	000723"
20190325,"	000768"
20190325,"	000839"
20190325,"	000990"
20190325,"	002118"
20190325,"	002147"
20190325,"	002250"
20190325,"	002437"
20190325,"	002440"
20190325,"	002450"
20190325,"	002503"
20190325,"	002642"
20190325,"	300257"
20190325,"	300324"
20190325,"	600008"
20190325,"	600009"
20190325,"	600053"
20190325,"	600100"
20190325,"	600141"
20190325,"	600151"
20190325,"	600184"
20190325,"	600208"
20190325,"	600316"
20190325,"	600352"
20190325,"	600373"
20190325,"	600376"
20190325,"	600390"
20190325,"	600410"
20190325,"	600415"
20190325,"	600416"
20190325,"	600460"
20190325,"	600487"
20190325,"	600489"
20190325,"	600503"
20190325,"	600528"
20190325,"	600536"
20190325,"	600598"
20190325,"	600614"
20190325,"	600639"
20190325,"	600640"
20190325,"	600657"
20190325,"	600690"
20190325,"	600745"
20190325,"	600757"
20190325,"	600765"
20190325,"	600823"
20190325,"	600862"
20190325,"	600886"
20190325,"	600900"
20190325,"	600903"
20190325,"	600958"
20190325,"	600985"
20190325,"	601068"
20190325,"	601138"
20190325,"	601162"
20190325,"	601212"
20190325,"	601311"
20190325,"	601398"
20190325,"	601598"
20190325,"	601678"
20190325,"	601788"
20190325,"	601811"
20190325,"	601899"
20190325,"	601989"
20190325,"	603169"
20190325,"	603233"
20190325,"	603556"
20190325,"	603658"
20190325,"	603986"
20190326,"	000021"
20190326,"	000066"
20190326,"	000100"
20190326,"	000543"
20190326,"	000723"
20190326,"	000829"
20190326,"	002004"
20190326,"	002085"
20190326,"	002142"
20190326,"	002147"
20190326,"	002266"
20190326,"	002368"
20190326,"	002390"
20190326,"	002407"
20190326,"	002434"
20190326,"	002437"
20190326,"	002450"
20190326,"	002470"
20190326,"	002665"
20190326,"	300253"
20190326,"	300287"
20190326,"	600316"
20190326,"	600317"
20190326,"	600352"
20190326,"	600410"
20190326,"	600416"
20190326,"	600536"
20190326,"	600639"
20190326,"	600640"
20190326,"	600751"
20190326,"	600867"
20190326,"	600939"
20190326,"	601018"
20190326,"	601326"
20190326,"	601678"
20190326,"	601718"
20190326,"	601788"
20190326,"	601880"
20190327,"	000066"
20190327,"	000656"
20190327,"	000723"
20190327,"	000766"
20190327,"	000813"
20190327,"	000990"
20190327,"	002002"
20190327,"	002118"
20190327,"	002147"
20190327,"	002191"
20190327,"	002241"
20190327,"	002249"
20190327,"	002252"
20190327,"	002299"
20190327,"	002390"
20190327,"	002440"
20190327,"	002450"
20190327,"	002477"
20190327,"	002670"
20190327,"	002699"
20190327,"	300257"
20190327,"	300287"
20190327,"	300291"
20190327,"	600062"
20190327,"	600086"
20190327,"	600179"
20190327,"	600183"
20190327,"	600317"
20190327,"	600352"
20190327,"	600460"
20190327,"	600511"
20190327,"	600516"
20190327,"	600519"
20190327,"	600547"
20190327,"	600572"
20190327,"	600618"
20190327,"	600640"
20190327,"	600655"
20190327,"	600664"
20190327,"	600718"
20190327,"	600765"
20190327,"	600872"
20190327,"	600985"
20190327,"	601012"
20190327,"	601155"
20190327,"	601326"
20190327,"	601678"
20190327,"	601888"
20190327,"	601990"
20190327,"	603000"
20190327,"	603160"
20190327,"	603444"
20190327,"	603650"
20190327,"	603658"
20190327,"	603885"
20190328,"	000063"
20190328,"	000581"
20190328,"	000723"
20190328,"	000813"
20190328,"	000990"
20190328,"	002118"
20190328,"	002147"
20190328,"	002212"
20190328,"	002266"
20190328,"	002390"
20190328,"	002450"
20190328,"	002489"
20190328,"	002503"
20190328,"	002699"
20190328,"	002714"
20190328,"	300142"
20190328,"	300291"
20190328,"	600086"
20190328,"	600171"
20190328,"	600352"
20190328,"	600428"
20190328,"	600460"
20190328,"	600536"
20190328,"	600572"
20190328,"	600664"
20190328,"	600751"
20190328,"	601068"
20190328,"	601212"
20190328,"	601398"
20190328,"	601880"
20190328,"	603000"
20190329,"	000031"
20190329,"	000066"
20190329,"	000402"
20190329,"	000686"
20190329,"	000723"
20190329,"	000732"
20190329,"	000990"
20190329,"	002032"
20190329,"	002049"
20190329,"	002147"
20190329,"	002174"
20190329,"	002191"
20190329,"	002202"
20190329,"	002304"
20190329,"	002368"
20190329,"	002450"
20190329,"	002500"
20190329,"	002503"
20190329,"	002505"
20190329,"	002544"
20190329,"	002572"
20190329,"	002663"
20190329,"	002699"
20190329,"	300033"
20190329,"	300197"
20190329,"	600061"
20190329,"	600109"
20190329,"	600115"
20190329,"	600151"
20190329,"	600155"
20190329,"	600240"
20190329,"	600352"
20190329,"	600390"
20190329,"	600458"
20190329,"	600657"
20190329,"	600664"
20190329,"	600837"
20190329,"	600971"
20190329,"	601066"
20190329,"	601108"
20190329,"	601555"
20190329,"	601678"
20190329,"	601880"
20190329,"	601881"
20190329,"	601990"
20190329,"	603883"
20190329,"	603888"
20190401,"	000060"
20190401,"	000061"
20190401,"	000066"
20190401,"	000333"
20190401,"	000418"
20190401,"	000537"
20190401,"	000612"
20190401,"	000630"
20190401,"	000723"
20190401,"	000761"
20190401,"	000766"
20190401,"	000807"
20190401,"	000830"
20190401,"	000876"
20190401,"	000878"
20190401,"	000960"
20190401,"	002092"
20190401,"	002110"
20190401,"	002118"
20190401,"	002131"
20190401,"	002147"
20190401,"	002157"
20190401,"	002174"
20190401,"	002191"
20190401,"	002221"
20190401,"	002244"
20190401,"	002268"
20190401,"	002345"
20190401,"	002366"
20190401,"	002372"
20190401,"	002373"
20190401,"	002440"
20190401,"	002450"
20190401,"	002463"
20190401,"	002503"
20190401,"	002509"
20190401,"	002517"
20190401,"	002663"
20190401,"	002699"
20190401,"	002714"
20190401,"	300033"
20190401,"	300202"
20190401,"	300266"
20190401,"	300274"
20190401,"	600006"
20190401,"	600022"
20190401,"	600060"
20190401,"	600068"
20190401,"	600100"
20190401,"	600120"
20190401,"	600155"
20190401,"	600160"
20190401,"	600177"
20190401,"	600196"
20190401,"	600208"
20190401,"	600219"
20190401,"	600256"
20190401,"	600258"
20190401,"	600260"
20190401,"	600276"
20190401,"	600298"
20190401,"	600352"
20190401,"	600376"
20190401,"	600390"
20190401,"	600392"
20190401,"	600393"
20190401,"	600409"
20190401,"	600416"
20190401,"	600426"
20190401,"	600428"
20190401,"	600438"
20190401,"	600458"
20190401,"	600466"
20190401,"	600482"
20190401,"	600536"
20190401,"	600570"
20190401,"	600582"
20190401,"	600594"
20190401,"	600611"
20190401,"	600614"
20190401,"	600637"
20190401,"	600642"
20190401,"	600648"
20190401,"	600655"
20190401,"	600694"
20190401,"	600703"
20190401,"	600707"
20190401,"	600733"
20190401,"	600737"
20190401,"	600745"
20190401,"	600748"
20190401,"	600754"
20190401,"	600801"
20190401,"	600811"
20190401,"	600820"
20190401,"	600827"
20190401,"	600839"
20190401,"	600859"
20190401,"	600881"
20190401,"	600909"
20190401,"	600919"
20190401,"	600926"
20190401,"	600967"
20190401,"	600996"
20190401,"	601012"
20190401,"	601016"
20190401,"	601098"
20190401,"	601106"
20190401,"	601169"
20190401,"	601198"
20190401,"	601200"
20190401,"	601211"
20190401,"	601212"
20190401,"	601216"
20190401,"	601228"
20190401,"	601288"
20190401,"	601298"
20190401,"	601328"
20190401,"	601333"
20190401,"	601398"
20190401,"	601577"
20190401,"	601611"
20190401,"	601615"
20190401,"	601668"
20190401,"	601678"
20190401,"	601777"
20190401,"	601788"
20190401,"	601801"
20190401,"	601808"
20190401,"	601901"
20190401,"	601919"
20190401,"	601939"
20190401,"	601989"
20190401,"	601997"
20190401,"	601998"
20190401,"	603025"
20190401,"	603156"
20190401,"	603169"
20190401,"	603228"
20190401,"	603260"
20190401,"	603288"
20190401,"	603444"
20190401,"	603486"
20190401,"	603501"
20190401,"	603515"
20190401,"	603517"
20190401,"	603650"
20190401,"	603712"
20190401,"	603806"
20190401,"	603816"
20190401,"	603833"
20190401,"	603858"
20190401,"	603868"
20190401,"	603883"
20190401,"	603885"
20190401,"	603899"
20190402,"	000060"
20190402,"	000563"
20190402,"	000723"
20190402,"	000766"
20190402,"	002002"
20190402,"	002010"
20190402,"	002049"
20190402,"	002118"
20190402,"	002131"
20190402,"	002147"
20190402,"	002373"
20190402,"	002405"
20190402,"	002431"
20190402,"	002440"
20190402,"	002450"
20190402,"	002482"
20190402,"	002506"
20190402,"	002517"
20190402,"	002663"
20190402,"	002665"
20190402,"	002920"
20190402,"	300033"
20190402,"	300122"
20190402,"	300202"
20190402,"	300266"
20190402,"	600000"
20190402,"	600038"
20190402,"	600056"
20190402,"	600066"
20190402,"	600155"
20190402,"	600161"
20190402,"	600166"
20190402,"	600259"
20190402,"	600299"
20190402,"	600346"
20190402,"	600350"
20190402,"	600352"
20190402,"	600458"
20190402,"	600503"
20190402,"	600516"
20190402,"	600614"
20190402,"	600640"
20190402,"	600648"
20190402,"	600674"
20190402,"	600705"
20190402,"	600717"
20190402,"	600739"
20190402,"	600757"
20190402,"	600787"
20190402,"	600862"
20190402,"	600884"
20190402,"	600885"
20190402,"	600893"
20190402,"	600901"
20190402,"	600908"
20190402,"	600970"
20190402,"	600977"
20190402,"	601000"
20190402,"	601003"
20190402,"	601021"
20190402,"	601088"
20190402,"	601100"
20190402,"	601117"
20190402,"	601128"
20190402,"	601229"
20190402,"	601318"
20190402,"	601319"
20190402,"	601390"
20190402,"	601607"
20190402,"	601608"
20190402,"	601678"
20190402,"	601688"
20190402,"	601991"
20190402,"	603000"
20190402,"	603369"
20190402,"	603568"
20190402,"	603712"
20190402,"	603833"
20190402,"	603866"
20190403,"	000157"
20190403,"	000723"
20190403,"	000729"
20190403,"	000766"
20190403,"	002024"
20190403,"	002118"
20190403,"	002183"
20190403,"	002354"
20190403,"	002509"
20190403,"	002625"
20190403,"	002663"
20190403,"	300033"
20190403,"	300207"
20190403,"	600018"
20190403,"	600026"
20190403,"	600109"
20190403,"	600155"
20190403,"	600179"
20190403,"	600428"
20190403,"	600458"
20190403,"	600518"
20190403,"	600575"
20190403,"	600640"
20190403,"	600648"
20190403,"	600743"
20190403,"	600745"
20190403,"	600787"
20190403,"	600801"
20190403,"	600837"
20190403,"	600848"
20190403,"	600862"
20190403,"	601018"
20190403,"	601555"
20190403,"	601598"
20190403,"	601866"
20190403,"	601872"
20190403,"	601878"
20190403,"	601881"
20190403,"	601919"
20190403,"	601969"
20190403,"	603025"
20190404,"	000089"
20190404,"	000301"
20190404,"	000712"
20190404,"	000723"
20190404,"	000729"
20190404,"	000807"
20190404,"	000830"
20190404,"	000969"
20190404,"	000970"
20190404,"	000990"
20190404,"	002027"
20190404,"	002078"
20190404,"	002118"
20190404,"	002147"
20190404,"	002157"
20190404,"	002183"
20190404,"	002191"
20190404,"	002440"
20190404,"	002506"
20190404,"	002601"
20190404,"	300124"
20190404,"	600004"
20190404,"	600018"
20190404,"	600029"
20190404,"	600066"
20190404,"	600085"
20190404,"	600115"
20190404,"	600122"
20190404,"	600153"
20190404,"	600155"
20190404,"	600179"
20190404,"	600184"
20190404,"	600216"
20190404,"	600221"
20190404,"	600259"
20190404,"	600266"
20190404,"	600316"
20190404,"	600339"
20190404,"	600369"
20190404,"	600390"
20190404,"	600410"
20190404,"	600415"
20190404,"	600428"
20190404,"	600486"
20190404,"	600489"
20190404,"	600516"
20190404,"	600521"
20190404,"	600525"
20190404,"	600557"
20190404,"	600614"
20190404,"	600618"
20190404,"	600640"
20190404,"	600648"
20190404,"	600690"
20190404,"	600751"
20190404,"	600755"
20190404,"	600839"
20190404,"	600848"
20190404,"	600867"
20190404,"	600900"
20190404,"	601001"
20190404,"	601018"
20190404,"	601021"
20190404,"	601098"
20190404,"	601111"
20190404,"	601216"
20190404,"	601678"
20190404,"	601788"
20190404,"	601866"
20190404,"	601899"
20190404,"	601919"
20190404,"	603077"
20190404,"	603260"
20190404,"	603486"
20190404,"	603885"
20190404,"	603888"
20190404,"	603986"
20190408,"	000157"
20190408,"	000338"
20190408,"	000488"
20190408,"	000503"
20190408,"	000553"
20190408,"	000717"
20190408,"	000723"
20190408,"	000766"
20190408,"	000807"
20190408,"	000813"
20190408,"	000830"
20190408,"	000932"
20190408,"	000990"
20190408,"	002001"
20190408,"	002010"
20190408,"	002092"
20190408,"	002118"
20190408,"	002147"
20190408,"	002250"
20190408,"	002385"
20190408,"	002390"
20190408,"	002408"
20190408,"	002434"
20190408,"	002440"
20190408,"	002450"
20190408,"	002477"
20190408,"	002493"
20190408,"	002517"
20190408,"	002588"
20190408,"	002601"
20190408,"	002665"
20190408,"	002670"
20190408,"	300033"
20190408,"	300266"
20190408,"	600141"
20190408,"	600160"
20190408,"	600221"
20190408,"	600309"
20190408,"	600352"
20190408,"	600409"
20190408,"	600426"
20190408,"	600458"
20190408,"	600486"
20190408,"	600516"
20190408,"	600565"
20190408,"	600572"
20190408,"	600614"
20190408,"	600618"
20190408,"	600623"
20190408,"	600664"
20190408,"	600737"
20190408,"	600782"
20190408,"	600801"
20190408,"	601003"
20190408,"	601108"
20190408,"	603077"
20190409,"	000503"
20190409,"	000651"
20190409,"	000723"
20190409,"	000807"
20190409,"	000830"
20190409,"	002085"
20190409,"	002191"
20190409,"	002280"
20190409,"	002450"
20190409,"	002506"
20190409,"	002635"
20190409,"	002681"
20190409,"	300027"
20190409,"	300266"
20190409,"	600155"
20190409,"	600340"
20190409,"	600466"
20190409,"	600486"
20190409,"	600528"
20190409,"	600582"
20190409,"	600614"
20190409,"	600648"
20190409,"	600887"
20190409,"	603259"
20190409,"	603888"
20190410,"	000078"
20190410,"	000587"
20190410,"	000625"
20190410,"	000651"
20190410,"	000723"
20190410,"	002064"
20190410,"	002118"
20190410,"	002506"
20190410,"	002681"
20190410,"	300033"
20190410,"	300159"
20190410,"	300257"
20190410,"	300266"
20190410,"	600006"
20190410,"	600158"
20190410,"	600267"
20190410,"	600299"
20190410,"	600369"
20190410,"	600418"
20190410,"	600515"
20190410,"	600557"
20190410,"	600594"
20190410,"	600614"
20190410,"	600733"
20190410,"	600737"
20190410,"	600875"
20190410,"	601633"
20190410,"	603568"
20190411,"	000078"
20190411,"	000503"
20190411,"	000766"
20190411,"	002064"
20190411,"	002217"
20190411,"	002450"
20190411,"	300156"
20190411,"	300266"
20190411,"	300297"
20190411,"	600006"
20190411,"	600299"
20190411,"	600418"
20190411,"	600572"
20190411,"	600614"
20190411,"	600875"
20190411,"	601018"
20190411,"	603877"
20190411,"	603888"
20190412,"	000078"
20190412,"	000418"
20190412,"	000681"
20190412,"	000723"
20190412,"	002002"
20190412,"	002118"
20190412,"	002249"
20190412,"	002299"
20190412,"	002390"
20190412,"	002450"
20190412,"	002477"
20190412,"	300266"
20190412,"	600006"
20190412,"	600155"
20190412,"	600166"
20190412,"	600418"
20190412,"	600687"
20190412,"	600875"
20190412,"	601018"
20190415,"	000426"
20190415,"	000488"
20190415,"	000681"
20190415,"	000829"
20190415,"	002050"
20190415,"	002640"
20190415,"	600018"
20190415,"	600030"
20190415,"	600393"
20190415,"	600410"
20190415,"	600687"
20190415,"	600703"
20190415,"	600737"
20190415,"	600848"
20190415,"	600875"
20190415,"	601777"
20190415,"	603160"
20190416,"	000063"
20190416,"	000627"
20190416,"	000681"
20190416,"	000686"
20190416,"	000723"
20190416,"	000758"
20190416,"	000807"
20190416,"	000878"
20190416,"	002118"
20190416,"	002120"
20190416,"	002147"
20190416,"	002176"
20190416,"	002212"
20190416,"	002250"
20190416,"	300002"
20190416,"	300072"
20190416,"	300113"
20190416,"	300115"
20190416,"	300136"
20190416,"	600291"
20190416,"	600297"
20190416,"	600325"
20190416,"	600393"
20190416,"	600460"
20190416,"	600687"
20190416,"	600759"
20190416,"	600845"
20190416,"	600917"
20190416,"	601777"
20190416,"	601997"
20190416,"	603501"
20190417,"	000536"
20190417,"	000625"
20190417,"	000681"
20190417,"	000723"
20190417,"	000727"
20190417,"	000980"
20190417,"	002002"
20190417,"	002118"
20190417,"	002147"
20190417,"	002249"
20190417,"	002387"
20190417,"	002390"
20190417,"	002405"
20190417,"	002424"
20190417,"	002440"
20190417,"	002512"
20190417,"	002594"
20190417,"	002665"
20190417,"	002938"
20190417,"	300207"
20190417,"	300257"
20190417,"	300433"
20190417,"	300450"
20190417,"	600006"
20190417,"	600157"
20190417,"	600166"
20190417,"	600240"
20190417,"	600393"
20190417,"	600478"
20190417,"	600687"
20190417,"	600733"
20190417,"	600759"
20190417,"	600875"
20190417,"	601138"
20190417,"	601231"
20190417,"	601238"
20190417,"	601633"
20190417,"	601678"
20190417,"	601727"
20190417,"	601777"
20190418,"	000536"
20190418,"	000723"
20190418,"	000839"
20190418,"	000990"
20190418,"	002147"
20190418,"	002191"
20190418,"	002385"
20190418,"	002390"
20190418,"	300072"
20190418,"	300459"
20190418,"	600141"
20190418,"	600166"
20190418,"	600522"
20190418,"	600687"
20190418,"	600759"
20190418,"	600863"
20190418,"	601068"
20190418,"	601138"
20190418,"	601212"
20190418,"	601777"
20190419,"	000009"
20190419,"	000413"
20190419,"	000651"
20190419,"	000681"
20190419,"	000937"
20190419,"	000983"
20190419,"	002032"
20190419,"	002147"
20190419,"	002249"
20190419,"	002310"
20190419,"	002390"
20190419,"	002477"
20190419,"	002509"
20190419,"	002665"
20190419,"	002739"
20190419,"	300134"
20190419,"	300266"
20190419,"	600157"
20190419,"	600166"
20190419,"	600499"
20190419,"	600503"
20190419,"	600687"
20190419,"	600733"
20190419,"	600759"
20190419,"	600773"
20190419,"	600777"
20190419,"	601001"
20190419,"	601138"
20190419,"	601168"
20190419,"	601777"
20190419,"	603650"
20190422,"	000401"
20190422,"	002118"
20190422,"	002147"
20190422,"	002157"
20190422,"	002385"
20190422,"	002450"
20190422,"	002517"
20190422,"	300266"
20190422,"	600073"
20190422,"	600158"
20190422,"	600166"
20190422,"	600376"
20190422,"	600503"
20190422,"	600687"
20190422,"	600759"
20190422,"	603799"
20190422,"	603888"
20190423,"	002051"
20190423,"	002120"
20190423,"	002147"
20190423,"	002212"
20190423,"	002450"
20190423,"	002477"
20190423,"	002505"
20190423,"	002665"
20190423,"	300115"
20190423,"	300202"
20190423,"	300266"
20190423,"	600073"
20190423,"	600086"
20190423,"	600153"
20190423,"	600166"
20190423,"	600393"
20190423,"	600503"
20190423,"	600518"
20190423,"	600687"
20190423,"	600748"
20190423,"	600759"
20190423,"	600996"
20190423,"	601003"
20190423,"	601018"
20190423,"	601066"
20190423,"	601555"
20190423,"	601777"
20190424,"	000536"
20190424,"	000766"
20190424,"	000792"
20190424,"	002093"
20190424,"	002147"
20190424,"	002157"
20190424,"	002280"
20190424,"	002310"
20190424,"	002387"
20190424,"	002450"
20190424,"	002505"
20190424,"	300156"
20190424,"	600073"
